order_id,order_date,customer_id,region,segment,product,category,quantity,unit_price,discount,revenue,profit
SO-001765,2024-08-17,CUST-00254,North America,Mid-Market,SF Training Bundle,Training,2,2216.65,0,4433.3,1815.79
SO-001766,2024-05-28,CUST-00111,APAC,Mid-Market,SF Cloud Platform,Software,10,16615.87,0,166158.7,108663.08
SO-001767,2025-03-25,CUST-00430,LATAM,Mid-Market,SF AI Assistant,Software,18,12184.41,0.1,197387.44,116262.22
SO-001768,2025-06-15,CUST-00435,EMEA,Enterprise,SF Implementation,Services,4,15572.65,0.2,49832.48,17783.7
SO-001769,2024-09-24,CUST-00383,EMEA,Enterprise,SF Training Bundle,Training,3,2618.47,0,7855.41,2781.17
SO-001770,2024-08-28,CUST-00461,EMEA,SMB,SF Data Connect,Software,18,5168.46,0.25,69774.21,34797.11
SO-001771,2026-04-27,CUST-00441,North America,Enterprise,SF Training Bundle,Training,2,2612.8,0.1,4703.04,1407.73
SO-001772,2026-03-14,CUST-00470,North America,Government,SF Standard Support,Support,23,1786.9,0,41098.7,24946.69
SO-001773,2024-08-21,CUST-00310,APAC,Mid-Market,SF Training Bundle,Training,3,2556.65,0.1,6902.96,2697.78
SO-001774,2025-04-21,CUST-00115,EMEA,Enterprise,SF Security Pro,Software,19,8587.68,0.05,155007.62,92587.3
SO-001775,2025-03-22,CUST-00303,LATAM,Enterprise,SF Analytics Suite,Software,6,8138.03,0.05,46386.77,30909.37
SO-001776,2024-12-21,CUST-00459,APAC,Mid-Market,SF Premium Support,Support,23,3219.71,0.1,66648.0,26858.38
SO-001777,2024-10-09,CUST-00369,APAC,Mid-Market,SF Implementation,Services,3,17013.08,0.15,43383.35,13754.34
SO-001778,2025-03-17,CUST-00252,North America,SMB,SF Training Bundle,Training,2,2750.07,0,5500.14,2037.37
SO-001779,2025-12-14,CUST-00276,EMEA,Mid-Market,SF Migration Services,Services,3,20881.52,0.1,56380.1,19247.9
SO-001780,2025-02-20,CUST-00485,EMEA,Enterprise,SF Mobile Suite,Software,25,6577.24,0.1,147987.9,82458.72
SO-001781,2025-09-16,CUST-00004,EMEA,Enterprise,SF Cloud Platform,Software,23,19374.12,0.1,401044.28,283438.77
SO-001782,2025-09-20,CUST-00037,North America,Mid-Market,SF Analytics Suite,Software,17,9254.08,0,157319.36,81530.94
SO-001783,2026-03-03,CUST-00308,North America,Mid-Market,SF Certification Prep,Training,2,990.65,0,1981.3,922.82
SO-001784,2024-05-02,CUST-00374,North America,Mid-Market,SF Data Connect,Software,3,4742.54,0.05,13516.24,9228.91
SO-001785,2025-01-31,CUST-00351,EMEA,Enterprise,SF Certification Prep,Training,4,867.95,0.05,3298.21,1482.39
SO-001786,2024-04-08,CUST-00094,APAC,SMB,SF Security Pro,Software,12,7045.14,0.05,80314.6,43121.28
SO-001787,2024-07-07,CUST-00047,EMEA,Enterprise,SF Security Pro,Software,13,7099.42,0.05,87677.84,58336.29
SO-001788,2024-12-13,CUST-00042,EMEA,SMB,SF Premium Support,Support,25,3161.55,0,79038.75,49542.11
SO-001789,2025-07-24,CUST-00032,APAC,Enterprise,SF Cloud Platform,Software,22,17314.99,0,380929.78,292618.8
SO-001790,2024-01-13,CUST-00271,EMEA,SMB,SF Cloud Platform,Software,11,17377.67,0,191154.37,143207.53
SO-001791,2025-01-18,CUST-00289,North America,Enterprise,SF Analytics Suite,Software,6,8612.17,0.1,46505.72,23907.69
SO-001792,2024-12-19,CUST-00112,APAC,Enterprise,SF Analytics Suite,Software,22,10675.95,0.1,211383.81,135612.25
SO-001793,2025-03-27,CUST-00457,North America,Government,SF Training Bundle,Training,2,2405.28,0.15,4088.98,1508.92
SO-001794,2024-02-09,CUST-00319,EMEA,Mid-Market,SF Standard Support,Support,4,1965.89,0,7863.56,3657.68
SO-001795,2025-11-30,CUST-00179,North America,SMB,SF Mobile Suite,Software,19,6536.05,0.2,99347.96,61271.52
SO-001796,2024-06-07,CUST-00309,North America,Mid-Market,SF Implementation,Services,3,16970.18,0.25,38182.9,11156.93
SO-001797,2026-03-13,CUST-00200,APAC,Mid-Market,SF Premium Support,Support,4,3782.2,0,15128.8,6848.98
SO-001798,2024-09-02,CUST-00073,EMEA,Mid-Market,SF Premium Support,Support,7,3917.58,0,27423.06,10999.98
SO-001799,2025-05-06,CUST-00472,EMEA,Government,SF Certification Prep,Training,5,791.67,0.05,3760.43,1551.94
SO-001800,2025-06-23,CUST-00165,APAC,Mid-Market,SF Implementation,Services,5,15909.93,0.05,75572.17,24450.51
SO-001801,2024-07-24,CUST-00330,APAC,Mid-Market,SF Security Pro,Software,11,6947.01,0.15,64954.54,35738.75
SO-001802,2025-03-12,CUST-00321,North America,Enterprise,SF AI Assistant,Software,14,11557.44,0.05,153713.95,94480.71
SO-001803,2025-07-28,CUST-00165,APAC,Mid-Market,SF Premium Support,Support,20,3479.91,0.05,66118.29,39753.56
SO-001804,2026-02-28,CUST-00148,North America,Mid-Market,SF Migration Services,Services,1,22181.83,0,22181.83,7808.38
SO-001805,2025-08-24,CUST-00158,APAC,Mid-Market,SF Training Bundle,Training,5,2430.81,0.1,10938.65,4680.12
SO-001806,2024-01-29,CUST-00274,APAC,Mid-Market,SF Cloud Platform,Software,10,17378.47,0.05,165095.46,103972.69
SO-001807,2026-04-25,CUST-00422,North America,Enterprise,SF Migration Services,Services,4,23574.36,0.05,89582.57,21208.09
SO-001808,2025-11-28,CUST-00190,North America,Mid-Market,SF Training Bundle,Training,1,2695.68,0,2695.68,1266.95
SO-001809,2024-08-14,CUST-00457,North America,Government,SF Training Bundle,Training,3,2092.53,0,6277.59,2017.29
SO-001810,2025-09-19,CUST-00328,North America,Mid-Market,SF Cloud Platform,Software,2,20279.27,0,40558.54,27541.34
SO-001811,2024-10-24,CUST-00474,EMEA,Mid-Market,SF Cloud Platform,Software,8,18861.81,0.2,120715.58,67901.79
SO-001812,2025-02-03,CUST-00091,North America,Mid-Market,SF DevOps Toolkit,Software,12,4726.16,0.05,53878.22,27244.97
SO-001813,2024-09-09,CUST-00307,EMEA,Mid-Market,SF Implementation,Services,3,16718.75,0.05,47648.44,14083.97
SO-001814,2025-10-03,CUST-00443,EMEA,Government,SF Security Pro,Software,7,8830.24,0.1,55630.51,41832.16
SO-001815,2025-12-07,CUST-00210,North America,SMB,SF Cloud Platform,Software,14,19747.2,0.05,262637.76,191425.14
SO-001816,2026-04-16,CUST-00098,North America,Enterprise,SF Certification Prep,Training,4,833.42,0,3333.68,1395.16
SO-001817,2025-12-13,CUST-00022,APAC,Government,SF Certification Prep,Training,4,799.8,0.1,2879.28,846.81
SO-001818,2024-04-28,CUST-00059,North America,Mid-Market,SF Mobile Suite,Software,16,5654.68,0.05,85951.14,43783.01
SO-001819,2024-09-19,CUST-00379,EMEA,SMB,SF Migration Services,Services,4,20579.72,0,82318.88,27850.64
SO-001820,2024-04-21,CUST-00134,North America,Enterprise,SF Certification Prep,Training,1,871.62,0.2,697.3,223.43
SO-001821,2025-07-22,CUST-00045,North America,SMB,SF Premium Support,Support,7,3197.28,0.3,15666.67,8052.09
SO-001822,2024-04-24,CUST-00056,North America,Enterprise,SF DevOps Toolkit,Software,2,4619.7,0,9239.4,6493.69
SO-001823,2024-03-10,CUST-00413,APAC,Enterprise,SF DevOps Toolkit,Software,14,4345.3,0.05,57792.49,28976.96
SO-001824,2026-02-26,CUST-00306,APAC,Mid-Market,SF Cloud Platform,Software,22,20341.52,0.15,380386.42,196437.28
SO-001825,2026-01-12,CUST-00108,North America,Mid-Market,SF Data Connect,Software,2,5511.46,0.25,8267.19,4678.72
SO-001826,2024-09-13,CUST-00487,EMEA,Mid-Market,SF Mobile Suite,Software,12,6425.97,0.2,61689.31,29199.97
SO-001827,2024-06-05,CUST-00195,North America,Government,SF Security Pro,Software,17,6778.94,0,115241.98,59713.81
SO-001828,2026-01-08,CUST-00337,North America,Mid-Market,SF Premium Support,Support,1,4001.04,0,4001.04,1810.82
SO-001829,2024-10-21,CUST-00271,EMEA,SMB,SF Standard Support,Support,6,1607.42,0.25,7233.39,2897.67
SO-001830,2024-03-07,CUST-00351,EMEA,Enterprise,SF AI Assistant,Software,17,12123.39,0.1,185487.87,94640.08
SO-001831,2024-11-25,CUST-00478,EMEA,Mid-Market,SF Data Connect,Software,2,4822.45,0,9644.9,5120.86
SO-001832,2024-01-04,CUST-00196,North America,Enterprise,SF Implementation,Services,1,16411.68,0.15,13949.93,3179.84
SO-001833,2026-02-19,CUST-00115,EMEA,Enterprise,SF Migration Services,Services,1,22420.02,0,22420.02,6890.33
SO-001834,2025-05-02,CUST-00467,North America,Mid-Market,SF Implementation,Services,4,14021.11,0.1,50476.0,14004.6
SO-001835,2024-08-31,CUST-00384,LATAM,SMB,SF Migration Services,Services,4,22743.22,0,90972.88,32586.18
SO-001836,2025-05-05,CUST-00233,LATAM,Mid-Market,SF Mobile Suite,Software,15,6571.09,0.05,93638.03,46999.96
SO-001837,2026-01-18,CUST-00327,North America,SMB,SF Mobile Suite,Software,13,7473.32,0.2,77722.53,44661.34
SO-001838,2025-03-18,CUST-00011,EMEA,SMB,SF Certification Prep,Training,3,803.88,0.05,2291.06,967.14
SO-001839,2024-08-20,CUST-00278,APAC,Enterprise,SF AI Assistant,Software,5,13224.49,0.05,62816.33,47810.22
SO-001840,2025-03-03,CUST-00216,EMEA,Government,SF Premium Support,Support,24,3548.5,0.25,63873.0,32732.82
SO-001841,2024-11-29,CUST-00173,APAC,SMB,SF Migration Services,Services,4,19578.56,0.05,74398.53,18369.08
SO-001842,2024-07-14,CUST-00365,North America,Government,SF Implementation,Services,2,17016.02,0.15,28927.23,9477.11
SO-001843,2025-04-19,CUST-00187,EMEA,Mid-Market,SF Standard Support,Support,25,1957.72,0.05,46495.85,21825.02
SO-001844,2024-05-24,CUST-00202,North America,Enterprise,SF Premium Support,Support,4,3646.26,0.05,13855.79,8781.6
SO-001845,2026-03-04,CUST-00490,North America,SMB,SF Implementation,Services,4,12978.99,0,51915.96,15198.6
SO-001846,2025-11-06,CUST-00081,EMEA,Enterprise,SF AI Assistant,Software,17,11754.42,0.25,149868.86,69351.29
SO-001847,2025-01-30,CUST-00106,EMEA,Enterprise,SF Implementation,Services,2,13979.94,0.15,23765.9,6999.17
SO-001848,2025-10-18,CUST-00080,EMEA,Government,SF AI Assistant,Software,19,13014.69,0,247279.11,145565.59
SO-001849,2024-09-08,CUST-00240,APAC,Mid-Market,SF Training Bundle,Training,2,2589.09,0.05,4919.27,1977.9
SO-001850,2025-09-19,CUST-00391,EMEA,Mid-Market,SF Standard Support,Support,24,1869.17,0,44860.08,18468.57
SO-001851,2024-03-28,CUST-00034,APAC,Mid-Market,SF Cloud Platform,Software,1,20268.93,0.2,16215.14,9124.91
SO-001852,2024-11-16,CUST-00047,EMEA,Enterprise,SF Data Connect,Software,7,5794.61,0.25,30421.7,16882.75
SO-001853,2025-01-06,CUST-00034,APAC,Mid-Market,SF Implementation,Services,3,15375.52,0.2,36901.25,10378.96
SO-001854,2024-06-28,CUST-00361,North America,Enterprise,SF Security Pro,Software,10,6867.51,0.1,61807.59,46217.59
SO-001855,2024-06-16,CUST-00078,EMEA,Mid-Market,SF AI Assistant,Software,4,12116.3,0.1,43618.68,22090.29
SO-001856,2025-10-05,CUST-00283,North America,Enterprise,SF Premium Support,Support,23,4121.97,0.1,85324.78,54053.61
SO-001857,2024-04-26,CUST-00500,North America,SMB,SF Migration Services,Services,2,24700.62,0,49401.24,10666.06
SO-001858,2025-01-25,CUST-00451,APAC,SMB,SF Premium Support,Support,13,3575.03,0.15,39504.08,21577.06
SO-001859,2025-01-06,CUST-00419,EMEA,Enterprise,SF Premium Support,Support,19,3677.66,0.05,66381.76,25919.46
SO-001860,2025-11-18,CUST-00252,North America,SMB,SF Implementation,Services,3,16735.22,0.3,35143.96,12053.45
SO-001861,2024-06-30,CUST-00036,EMEA,Enterprise,SF Mobile Suite,Software,20,6110.2,0.05,116093.8,58462.86
SO-001862,2026-03-20,CUST-00479,North America,Enterprise,SF Migration Services,Services,2,25046.4,0,50092.8,15864.95
SO-001863,2026-03-16,CUST-00486,North America,Mid-Market,SF Analytics Suite,Software,12,9793.02,0.15,99888.8,45967.38
SO-001864,2025-08-27,CUST-00457,North America,Government,SF AI Assistant,Software,6,11514.78,0,69088.68,42963.65
SO-001865,2024-01-25,CUST-00267,North America,SMB,SF Premium Support,Support,11,4038.28,0,44421.08,20019.3
SO-001866,2024-09-26,CUST-00157,EMEA,Mid-Market,SF Premium Support,Support,14,3424.52,0,47943.28,31577.92
SO-001867,2025-04-14,CUST-00337,North America,Mid-Market,SF Migration Services,Services,1,20897.26,0,20897.26,7121.91
SO-001868,2025-10-01,CUST-00475,EMEA,SMB,SF Cloud Platform,Software,24,18397.72,0,441545.28,229552.23
SO-001869,2025-01-24,CUST-00241,EMEA,SMB,SF AI Assistant,Software,2,12703.04,0,25406.08,14657.3
SO-001870,2026-04-02,CUST-00188,North America,Enterprise,SF Standard Support,Support,14,1749.89,0,24498.46,15784.34
SO-001871,2024-09-24,CUST-00369,APAC,Mid-Market,SF Standard Support,Support,7,1793.97,0,12557.79,7988.93
SO-001872,2025-11-18,CUST-00471,APAC,Mid-Market,SF Analytics Suite,Software,22,10678.02,0.2,187933.15,140224.67
SO-001873,2026-04-10,CUST-00012,North America,SMB,SF Mobile Suite,Software,25,5733.75,0,143343.75,82616.34
SO-001874,2025-08-08,CUST-00079,North America,SMB,SF Certification Prep,Training,2,975.3,0.2,1560.48,439.94
SO-001875,2026-01-24,CUST-00007,LATAM,Mid-Market,SF Certification Prep,Training,3,999.94,0.1,2699.84,840.32
SO-001876,2025-04-16,CUST-00321,North America,Enterprise,SF Migration Services,Services,3,23888.47,0,71665.41,16360.98
SO-001877,2024-05-22,CUST-00361,North America,Enterprise,SF DevOps Toolkit,Software,24,4737.47,0,113699.28,78274.3
SO-001878,2024-01-04,CUST-00047,EMEA,Enterprise,SF AI Assistant,Software,22,11039.07,0,242859.54,116769.02
SO-001879,2025-10-02,CUST-00165,APAC,Mid-Market,SF Standard Support,Support,7,1787.06,0,12509.42,8214.69
SO-001880,2025-12-24,CUST-00310,APAC,Mid-Market,SF Mobile Suite,Software,16,6086.72,0.1,87648.77,64520.69
SO-001881,2025-03-29,CUST-00032,APAC,Enterprise,SF Mobile Suite,Software,17,5537.31,0,94134.27,48880.08
SO-001882,2025-07-09,CUST-00074,APAC,SMB,SF Implementation,Services,2,15899.85,0.15,27029.74,5983.49
SO-001883,2024-11-25,CUST-00096,APAC,SMB,SF Certification Prep,Training,2,808.85,0.1,1455.93,580.13
SO-001884,2025-02-26,CUST-00308,North America,Mid-Market,SF Standard Support,Support,21,1684.12,0.05,33598.19,20552.98
SO-001885,2024-09-03,CUST-00377,EMEA,Mid-Market,SF Standard Support,Support,1,1883.61,0.25,1412.71,641.67
SO-001886,2024-06-14,CUST-00387,APAC,Mid-Market,SF Analytics Suite,Software,2,8253.93,0,16507.86,11443.2
SO-001887,2026-02-12,CUST-00318,North America,Enterprise,SF AI Assistant,Software,3,12626.53,0.2,30303.67,18180.02
SO-001888,2025-11-21,CUST-00382,LATAM,Enterprise,SF Analytics Suite,Software,11,9751.2,0.2,85810.56,49124.91
SO-001889,2025-09-12,CUST-00349,North America,Enterprise,SF Migration Services,Services,1,22456.73,0.15,19088.22,4922.08
SO-001890,2026-01-30,CUST-00184,North America,SMB,SF Certification Prep,Training,4,865.02,0,3460.08,1307.28
SO-001891,2026-02-01,CUST-00280,EMEA,SMB,SF DevOps Toolkit,Software,8,4309.91,0,34479.28,19642.53
SO-001892,2025-04-17,CUST-00239,APAC,Enterprise,SF Data Connect,Software,13,5341.07,0.2,55547.13,33437.0
SO-001893,2026-01-25,CUST-00073,EMEA,Mid-Market,SF Certification Prep,Training,4,878.29,0,3513.16,1081.65
SO-001894,2025-01-25,CUST-00163,EMEA,Mid-Market,SF Migration Services,Services,2,21336.16,0,42672.32,14026.66
SO-001895,2024-06-25,CUST-00339,North America,SMB,SF Mobile Suite,Software,19,7369.78,0,140025.82,64457.6
SO-001896,2024-06-02,CUST-00242,APAC,Mid-Market,SF Security Pro,Software,11,7092.75,0.05,74119.24,37537.9
SO-001897,2025-07-16,CUST-00425,EMEA,Government,SF Security Pro,Software,8,7074.47,0.1,50936.18,31438.8
SO-001898,2024-06-12,CUST-00223,EMEA,Mid-Market,SF Premium Support,Support,22,3124.54,0.25,51554.91,20797.21
SO-001899,2025-12-23,CUST-00166,APAC,Mid-Market,SF Premium Support,Support,20,3372.47,0,67449.4,43465.6
SO-001900,2024-08-09,CUST-00412,APAC,Mid-Market,SF AI Assistant,Software,16,10246.68,0,163946.88,83046.6
SO-001901,2024-11-14,CUST-00323,North America,Enterprise,SF Migration Services,Services,5,21531.38,0,107656.9,24698.02
SO-001902,2024-12-15,CUST-00145,North America,SMB,SF Training Bundle,Training,3,2621.13,0.2,6290.71,2226.37
SO-001903,2025-04-29,CUST-00497,EMEA,Mid-Market,SF Analytics Suite,Software,1,9349.17,0.05,8881.71,4645.78
SO-001904,2025-12-05,CUST-00168,North America,Mid-Market,SF DevOps Toolkit,Software,11,4368.68,0.2,38444.38,23441.88
SO-001905,2025-07-22,CUST-00144,North America,Mid-Market,SF Data Connect,Software,19,5875.99,0.1,100479.43,75168.98
SO-001906,2024-11-25,CUST-00495,APAC,SMB,SF Certification Prep,Training,5,1027.21,0,5136.05,2047.06
SO-001907,2026-04-12,CUST-00122,EMEA,Enterprise,SF DevOps Toolkit,Software,16,4279.76,0.2,54780.93,30506.1
SO-001908,2024-04-07,CUST-00451,APAC,SMB,SF AI Assistant,Software,25,10734.08,0,268352.0,168257.12
SO-001909,2025-09-09,CUST-00237,APAC,Mid-Market,SF Training Bundle,Training,3,2088.19,0.05,5951.34,1896.31
SO-001910,2024-10-09,CUST-00395,North America,SMB,SF Training Bundle,Training,2,2301.92,0.15,3913.26,1466.49
SO-001911,2025-10-10,CUST-00115,EMEA,Enterprise,SF Cloud Platform,Software,11,17223.31,0.1,170510.77,108719.43
SO-001912,2024-10-06,CUST-00402,North America,SMB,SF Data Connect,Software,16,6186.16,0.1,89080.7,56058.56
SO-001913,2026-04-10,CUST-00422,North America,Enterprise,SF Migration Services,Services,2,25020.99,0.1,45037.78,10271.06
SO-001914,2024-03-03,CUST-00376,EMEA,SMB,SF Training Bundle,Training,2,2416.92,0.05,4592.15,1513.78
SO-001915,2025-03-09,CUST-00193,EMEA,SMB,SF Training Bundle,Training,1,2254.69,0,2254.69,764.84
SO-001916,2025-10-29,CUST-00015,North America,SMB,SF Migration Services,Services,4,19219.48,0.05,73034.02,25304.17
SO-001917,2025-04-02,CUST-00076,EMEA,SMB,SF Migration Services,Services,4,22364.74,0.1,80513.06,26067.65
SO-001918,2024-10-07,CUST-00056,North America,Enterprise,SF Premium Support,Support,9,3273.6,0.1,26516.16,12285.2
SO-001919,2024-05-11,CUST-00301,EMEA,SMB,SF Data Connect,Software,1,4790.74,0.2,3832.59,2432.11
SO-001920,2024-05-25,CUST-00189,North America,Government,SF Data Connect,Software,24,5197.55,0,124741.2,74362.52
SO-001921,2025-02-09,CUST-00166,APAC,Mid-Market,SF Mobile Suite,Software,11,6720.51,0.15,62836.77,41734.73
SO-001922,2025-08-02,CUST-00166,APAC,Mid-Market,SF Certification Prep,Training,5,775.63,0.05,3684.24,1564.16
SO-001923,2024-05-15,CUST-00366,North America,Government,SF Premium Support,Support,3,4061.1,0,12183.3,5033.16
SO-001924,2025-12-31,CUST-00084,APAC,Mid-Market,SF DevOps Toolkit,Software,3,4520.87,0.3,9493.83,5363.08
SO-001925,2024-12-17,CUST-00212,North America,SMB,SF Certification Prep,Training,1,897.96,0.05,853.06,328.37
SO-001926,2026-03-19,CUST-00329,LATAM,Enterprise,SF AI Assistant,Software,23,10757.94,0.2,197946.1,142455.54
SO-001927,2024-06-11,CUST-00230,EMEA,SMB,SF Analytics Suite,Software,25,10672.56,0,266814.0,142148.16
SO-001928,2025-11-30,CUST-00331,EMEA,Enterprise,SF Standard Support,Support,1,1558.34,0.2,1246.67,557.28
SO-001929,2024-02-13,CUST-00022,APAC,Government,SF DevOps Toolkit,Software,25,3863.16,0,96579.0,71266.32
SO-001930,2024-11-23,CUST-00257,APAC,Enterprise,SF Data Connect,Software,13,5814.66,0.1,68031.52,31380.09
SO-001931,2024-10-23,CUST-00392,LATAM,SMB,SF Premium Support,Support,1,3783.21,0.1,3404.89,1825.9
SO-001932,2024-07-23,CUST-00021,North America,Enterprise,SF Implementation,Services,1,13689.76,0.1,12320.78,2600.58
SO-001933,2024-03-23,CUST-00360,APAC,Mid-Market,SF Implementation,Services,3,15041.17,0.2,36098.81,9731.42
SO-001934,2025-07-03,CUST-00078,EMEA,Mid-Market,SF Cloud Platform,Software,21,19318.97,0,405698.37,257937.09
SO-001935,2025-02-01,CUST-00262,APAC,Government,SF Mobile Suite,Software,7,6995.63,0,48969.41,25396.81
SO-001936,2024-09-23,CUST-00460,EMEA,Government,SF AI Assistant,Software,4,12541.67,0.05,47658.35,28585.56
SO-001937,2025-10-29,CUST-00496,North America,Mid-Market,SF Migration Services,Services,5,23782.11,0,118910.55,26981.28
SO-001938,2026-04-03,CUST-00199,North America,Mid-Market,SF Analytics Suite,Software,24,10734.29,0,257622.96,180831.16
SO-001939,2026-02-04,CUST-00377,EMEA,Mid-Market,SF Security Pro,Software,23,8207.64,0.2,151020.58,108856.33
SO-001940,2025-04-19,CUST-00185,North America,SMB,SF Cloud Platform,Software,21,18681.04,0.1,353071.66,262128.75
SO-001941,2024-08-10,CUST-00130,North America,Government,SF Standard Support,Support,1,1697.35,0,1697.35,737.93
SO-001942,2024-07-30,CUST-00171,North America,Enterprise,SF Premium Support,Support,24,3479.66,0,83511.84,54755.63
SO-001943,2026-02-10,CUST-00309,North America,Mid-Market,SF Mobile Suite,Software,16,6461.34,0.1,93043.3,66374.86
SO-001944,2024-09-11,CUST-00342,EMEA,SMB,SF Analytics Suite,Software,20,8380.7,0,167614.0,77963.97
SO-001945,2024-01-12,CUST-00026,APAC,Enterprise,SF Security Pro,Software,1,7340.06,0.05,6973.06,4460.22
SO-001946,2024-04-09,CUST-00082,APAC,SMB,SF Cloud Platform,Software,12,16462.67,0,197552.04,117055.28
SO-001947,2025-01-16,CUST-00449,EMEA,Enterprise,SF Analytics Suite,Software,9,9264.84,0,83383.56,58818.28
SO-001948,2024-05-02,CUST-00461,EMEA,SMB,SF Security Pro,Software,5,7244.78,0.25,27167.93,20196.44
SO-001949,2024-07-28,CUST-00410,APAC,Mid-Market,SF Analytics Suite,Software,21,10196.14,0.1,192707.05,89583.62
SO-001950,2025-05-02,CUST-00477,North America,Mid-Market,SF Mobile Suite,Software,1,5744.54,0.15,4882.86,2944.14
SO-001951,2025-08-16,CUST-00454,APAC,Mid-Market,SF Training Bundle,Training,5,2236.66,0,11183.3,4391.08
